dir,speed,prob
200,6.6,7.11E-06
200,6.5,7.11E-06
200,6.2,7.11E-06
200,6.2,7.11E-06
200,6.2,7.11E-06
200,6.4,7.11E-06
190,6.7,7.11E-06
190,6.8,7.11E-06
190,6.9,7.11E-06
190,6.7,7.11E-06
190,6.4,7.11E-06
190,6.3,7.11E-06
190,6.2,7.11E-06
180,6.9,7.11E-06
180,6.7,7.11E-06
180,6.6,7.11E-06
180,6.7,7.11E-06
180,6.8,7.11E-06
190,6.3,7.11E-06
190,6.4,7.11E-06
190,7.1,7.11E-06
190,6.9,7.11E-06
200,6.7,7.11E-06
200,6.9,7.11E-06
200,7.2,7.11E-06
200,7,7.11E-06
200,7.2,7.11E-06
200,7.6,7.11E-06
200,6.4,7.11E-06
200,7.3,7.11E-06
200,7.1,7.11E-06
200,6.5,7.11E-06
200,7,7.11E-06
200,7.2,7.11E-06
200,7.2,7.11E-06
200,7.5,7.11E-06
200,7.3,7.11E-06
210,7.2,7.11E-06
200,7.4,7.11E-06
200,7.2,7.11E-06
210,7.4,7.11E-06
210,7.2,7.11E-06
210,7,7.11E-06
200,7.2,7.11E-06
210,7.4,7.11E-06
210,7.1,7.11E-06
210,7.3,7.11E-06
210,6.9,7.11E-06
210,7.3,7.11E-06
210,7.1,7.11E-06
210,7.5,7.11E-06
210,7.5,7.11E-06
210,7.3,7.11E-06
210,7.7,7.11E-06
210,7.2,7.11E-06
210,7.5,7.11E-06
210,7.5,7.11E-06
210,7.2,7.11E-06
210,6.9,7.11E-06
210,6.9,7.11E-06
220,6.7,7.11E-06
220,6.4,7.11E-06
220,6.6,7.11E-06
210,6.5,7.11E-06
220,6.8,7.11E-06
220,6.1,7.11E-06
220,6,7.11E-06
220,6,7.11E-06
220,5.2,7.11E-06
220,4.7,7.11E-06
220,4.6,7.11E-06
220,4.5,7.11E-06
210,4.5,7.11E-06
210,4.7,7.11E-06
210,4.9,7.11E-06
210,4.5,7.11E-06
210,4.1,7.11E-06
210,4.5,7.11E-06
210,4.5,7.11E-06
210,4.3,7.11E-06
210,4.2,7.11E-06
210,4.5,7.11E-06
210,4.5,7.11E-06
210,4.5,7.11E-06
220,4.3,7.11E-06
220,4.5,7.11E-06
220,4.4,7.11E-06
220,3.6,7.11E-06
220,3.6,7.11E-06
220,3.5,7.11E-06
210,3.7,7.11E-06
210,3.3,7.11E-06
210,3.1,7.11E-06
210,2.8,7.11E-06
210,2.8,7.11E-06
210,2.9,7.11E-06
210,2.8,7.11E-06
210,2.6,7.11E-06
210,2.6,7.11E-06
210,2.6,7.11E-06
210,2.8,7.11E-06
210,2.9,7.11E-06
200,3,7.11E-06
200,2.5,7.11E-06
200,2.3,7.11E-06
200,2.3,7.11E-06
200,2.2,7.11E-06
200,2.4,7.11E-06
200,3.4,7.11E-06
210,4.1,7.11E-06
200,4,7.11E-06
200,4,7.11E-06
190,4.3,7.11E-06
190,4.1,7.11E-06
190,4,7.11E-06
190,3.8,7.11E-06
190,3.8,7.11E-06
190,4.1,7.11E-06
190,4.7,7.11E-06
200,5.6,7.11E-06
200,5.6,7.11E-06
200,5.4,7.11E-06
190,5.7,7.11E-06
190,5.7,7.11E-06
200,5.9,7.11E-06
190,5.7,7.11E-06
190,6.1,7.11E-06
190,6.1,7.11E-06
190,5.8,7.11E-06
190,5.8,7.11E-06
190,5.8,7.11E-06
190,6.5,7.11E-06
190,6.5,7.11E-06
190,6,7.11E-06
190,6.3,7.11E-06
190,6.2,7.11E-06
190,5.7,7.11E-06
190,5.3,7.11E-06
190,5.9,7.11E-06
190,5.3,7.11E-06
190,5.4,7.11E-06
190,5.2,7.11E-06
190,4.9,7.11E-06
190,4.6,7.11E-06
190,4.7,7.11E-06
190,4.9,7.11E-06
190,4.7,7.11E-06
190,4.9,7.11E-06
190,4.7,7.11E-06
180,4.6,7.11E-06
190,4.8,7.11E-06
180,4.9,7.11E-06
180,5.3,7.11E-06
180,5.3,7.11E-06
190,4.9,7.11E-06
190,4.5,7.11E-06
190,4.3,7.11E-06
190,4.7,7.11E-06
190,5.2,7.11E-06
190,5.9,7.11E-06
180,6.4,7.11E-06
180,6.1,7.11E-06
180,5.5,7.11E-06
180,6.3,7.11E-06
180,6.3,7.11E-06
180,6.2,7.11E-06
180,6.3,7.11E-06
180,6.2,7.11E-06
180,6,7.11E-06
170,5.6,7.11E-06
170,5.9,7.11E-06
170,6.2,7.11E-06
180,6.5,7.11E-06
180,6.2,7.11E-06
180,6.3,7.11E-06
180,5.9,7.11E-06
180,6,7.11E-06
180,5.8,7.11E-06
180,6.5,7.11E-06
180,6.5,7.11E-06
180,6.2,7.11E-06
180,6.2,7.11E-06
190,6.2,7.11E-06
190,6.3,7.11E-06
190,6.5,7.11E-06
190,5.8,7.11E-06
180,6.3,7.11E-06
190,6.5,7.11E-06
190,6.2,7.11E-06
190,6.1,7.11E-06
190,6.1,7.11E-06
190,6,7.11E-06
190,6.2,7.11E-06
190,5.9,7.11E-06
190,6,7.11E-06
190,6.2,7.11E-06
190,5.4,7.11E-06
190,5.5,7.11E-06
200,6.2,7.11E-06
200,5.9,7.11E-06
200,6,7.11E-06
190,6,7.11E-06
200,6.4,7.11E-06
190,6.5,7.11E-06
190,6.3,7.11E-06
200,6.8,7.11E-06
200,6.5,7.11E-06
200,7.3,7.11E-06
200,7,7.11E-06
200,6.7,7.11E-06
200,6.1,7.11E-06
210,6.6,7.11E-06
210,6.4,7.11E-06
210,5.9,7.11E-06
220,6,7.11E-06
210,5.6,7.11E-06
210,5.3,7.11E-06
210,5.5,7.11E-06
210,5.1,7.11E-06
210,5,7.11E-06
210,4.5,7.11E-06
210,4.7,7.11E-06
210,4.5,7.11E-06
210,4.1,7.11E-06
210,4,7.11E-06
210,3.9,7.11E-06
210,3.9,7.11E-06
210,3.7,7.11E-06
210,4.1,7.11E-06
210,4.4,7.11E-06
210,4.5,7.11E-06
200,4.1,7.11E-06
200,3.8,7.11E-06
210,3.7,7.11E-06
200,3.5,7.11E-06
200,3.3,7.11E-06
200,3.6,7.11E-06
190,3.6,7.11E-06
190,3.7,7.11E-06
190,3.9,7.11E-06
190,3.8,7.11E-06
190,3.5,7.11E-06
190,3.6,7.11E-06
190,3.6,7.11E-06
190,3.8,7.11E-06
190,3.8,7.11E-06
190,3.6,7.11E-06
190,3.3,7.11E-06
190,3.4,7.11E-06
190,3.5,7.11E-06
190,3.3,7.11E-06
190,3.5,7.11E-06
190,3.4,7.11E-06
190,3.4,7.11E-06
190,3.6,7.11E-06
190,3.8,7.11E-06
190,3.6,7.11E-06
190,3.6,7.11E-06
200,3.6,7.11E-06
190,3.3,7.11E-06
200,3.1,7.11E-06
200,3.3,7.11E-06
190,3.4,7.11E-06
180,4,7.11E-06
190,3.7,7.11E-06
180,3.5,7.11E-06
190,3.8,7.11E-06
190,3.9,7.11E-06
190,4.1,7.11E-06
190,3.8,7.11E-06
180,3.9,7.11E-06
180,4,7.11E-06
180,4.1,7.11E-06
180,4,7.11E-06
190,4.1,7.11E-06
180,4.3,7.11E-06
190,4.4,7.11E-06
190,4.7,7.11E-06
190,4.9,7.11E-06
180,5.1,7.11E-06
180,5.2,7.11E-06
180,5.6,7.11E-06
180,5.7,7.11E-06
180,5.6,7.11E-06
180,5.5,7.11E-06
180,5.8,7.11E-06
180,5.7,7.11E-06
180,5.8,7.11E-06
180,5.9,7.11E-06
180,6.3,7.11E-06
180,5.9,7.11E-06
180,6.2,7.11E-06
180,5.9,7.11E-06
170,6.7,7.11E-06
180,7.1,7.11E-06
190,7.3,7.11E-06
180,7,7.11E-06
180,6.7,7.11E-06
180,6.4,7.11E-06
180,6.3,7.11E-06
180,6.3,7.11E-06
180,6,7.11E-06
180,5.8,7.11E-06
180,6.1,7.11E-06
180,6.2,7.11E-06
180,6.3,7.11E-06
180,6.2,7.11E-06
180,6.1,7.11E-06
180,6,7.11E-06
170,6.3,7.11E-06
180,6.4,7.11E-06
180,6.9,7.11E-06
170,6.9,7.11E-06
180,6.7,7.11E-06
170,6.8,7.11E-06
170,6.6,7.11E-06
180,6.8,7.11E-06
180,6.5,7.11E-06
180,6.6,7.11E-06
180,6.9,7.11E-06
180,6.7,7.11E-06
180,6.6,7.11E-06
180,7,7.11E-06
170,6.9,7.11E-06
180,6.9,7.11E-06
180,6.7,7.11E-06
180,6.4,7.11E-06
180,6.2,7.11E-06
180,6.7,7.11E-06
190,6.4,7.11E-06
190,5.7,7.11E-06
180,5.3,7.11E-06
190,5.8,7.11E-06
200,6.1,7.11E-06
200,6.1,7.11E-06
200,5.9,7.11E-06
210,6.5,7.11E-06
210,7,7.11E-06
210,6.6,7.11E-06
210,6.7,7.11E-06
210,6.1,7.11E-06
210,6.4,7.11E-06
210,7.1,7.11E-06
210,6.9,7.11E-06
210,6.6,7.11E-06
210,6.1,7.11E-06
210,6,7.11E-06
220,7,7.11E-06
220,6.1,7.11E-06
210,5.8,7.11E-06
220,5.6,7.11E-06
220,5.7,7.11E-06
220,5.2,7.11E-06
230,5.1,7.11E-06
230,5.1,7.11E-06
220,5.2,7.11E-06
220,4.7,7.11E-06
230,4.5,7.11E-06
230,4.3,7.11E-06
230,4.8,7.11E-06
230,4.5,7.11E-06
230,4.4,7.11E-06
230,4.5,7.11E-06
230,4.5,7.11E-06
240,4.2,7.11E-06
240,3.9,7.11E-06
250,3.9,7.11E-06
250,4,7.11E-06
260,3.5,7.11E-06
260,3.4,7.11E-06
270,3.2,7.11E-06
280,3.1,7.11E-06
270,3.3,7.11E-06
270,3.5,7.11E-06
280,2.9,7.11E-06
280,2.7,7.11E-06
280,2.3,7.11E-06
290,2,7.11E-06
280,2.1,7.11E-06
280,2.2,7.11E-06
270,1.8,7.11E-06
270,1.9,7.11E-06
270,1.4,7.11E-06
280,1.5,7.11E-06
280,1.3,7.11E-06
290,1.1,7.11E-06
280,0.8,7.11E-06
290,0.9,7.11E-06
320,0.6,7.11E-06
330,0.5,7.11E-06
300,0.7,7.11E-06
300,0.3,7.11E-06
310,0.2,7.11E-06
290,0.1,7.11E-06
250,0.6,7.11E-06
240,0.6,7.11E-06
250,0.2,7.11E-06
170,0.6,7.11E-06
110,0.9,7.11E-06
140,1.4,7.11E-06
130,1.3,7.11E-06
140,1.6,7.11E-06
140,1.9,7.11E-06
150,1.9,7.11E-06
150,2.1,7.11E-06
140,2.5,7.11E-06
150,3,7.11E-06
140,3.4,7.11E-06
150,3.5,7.11E-06
160,4.2,7.11E-06
160,4.1,7.11E-06
160,3.8,7.11E-06
180,4,7.11E-06
180,4.4,7.11E-06
180,4.5,7.11E-06
180,4.6,7.11E-06
180,4.6,7.11E-06
180,4.9,7.11E-06
170,5.1,7.11E-06
170,5,7.11E-06
170,5.2,7.11E-06
170,4.9,7.11E-06
160,4.8,7.11E-06
170,4.7,7.11E-06
170,4.7,7.11E-06
170,4.6,7.11E-06
170,5.1,7.11E-06
170,5.1,7.11E-06
170,4.9,7.11E-06
170,4.9,7.11E-06
170,4.9,7.11E-06
180,5.1,7.11E-06
170,5,7.11E-06
170,4.7,7.11E-06
180,5,7.11E-06
180,5.3,7.11E-06
180,5.4,7.11E-06
190,5.5,7.11E-06
190,5.4,7.11E-06
190,5.3,7.11E-06
200,5.2,7.11E-06
200,5.3,7.11E-06
200,5.2,7.11E-06
200,5.7,7.11E-06
190,5.7,7.11E-06
200,5.8,7.11E-06
200,5.3,7.11E-06
200,5.1,7.11E-06
200,5,7.11E-06
200,5.2,7.11E-06
190,4.6,7.11E-06
190,4.6,7.11E-06
190,4.6,7.11E-06
170,4.8,7.11E-06
170,4.5,7.11E-06
170,4.4,7.11E-06
170,4.6,7.11E-06
170,4.9,7.11E-06
170,4.9,7.11E-06
180,4.7,7.11E-06
180,4.3,7.11E-06
190,4.2,7.11E-06
190,3.9,7.11E-06
190,4,7.11E-06
190,4,7.11E-06
190,3.6,7.11E-06
190,3.5,7.11E-06
200,4,7.11E-06
200,4,7.11E-06
200,3.9,7.11E-06
200,3.6,7.11E-06
200,3.6,7.11E-06
200,3.3,7.11E-06
200,3.4,7.11E-06
210,3,7.11E-06
210,2.7,7.11E-06
210,2.6,7.11E-06
210,2.9,7.11E-06
210,2.3,7.11E-06
230,2.1,7.11E-06
240,2,7.11E-06
250,3.3,7.11E-06
250,3.3,7.11E-06
240,3.2,7.11E-06
250,3.1,7.11E-06
260,3,7.11E-06
260,3,7.11E-06
270,3.2,7.11E-06
270,3.1,7.11E-06
270,3.4,7.11E-06
270,3.7,7.11E-06
270,3.2,7.11E-06
200,4.5,7.11E-06
160,10,7.11E-06
160,11.5,7.11E-06
160,13.3,7.11E-06
160,10.5,7.11E-06
160,8.5,7.11E-06
160,5.6,7.11E-06
180,4.8,7.11E-06
170,4.9,7.11E-06
200,3.7,7.11E-06
210,4.6,7.11E-06
210,4.7,7.11E-06
200,5.3,7.11E-06
200,5.4,7.11E-06
210,5.2,7.11E-06
210,4.9,7.11E-06
200,5,7.11E-06
190,3.5,7.11E-06
200,2.6,7.11E-06
190,1.3,7.11E-06
180,1.1,7.11E-06
210,1,7.11E-06
220,1.2,7.11E-06
230,0.8,7.11E-06
260,1.2,7.11E-06
280,2,7.11E-06
280,1.2,7.11E-06
280,0.9,7.11E-06
290,1.3,7.11E-06
320,1.6,7.11E-06
320,1.8,7.11E-06
340,1.4,7.11E-06
0,1.6,7.11E-06
10,1.5,7.11E-06
30,1.4,7.11E-06
10,1.9,7.11E-06
10,1.3,7.11E-06
10,0.9,7.11E-06
30,1.1,7.11E-06
10,0.8,7.11E-06
30,0.4,7.11E-06
10,0.1,7.11E-06
100,0.2,7.11E-06
20,0.7,7.11E-06
30,1,7.11E-06
40,1.1,7.11E-06
50,1,7.11E-06
40,0.5,7.11E-06
190,0.6,7.11E-06
100,1.1,7.11E-06
100,1.5,7.11E-06
100,2.1,7.11E-06
110,2.9,7.11E-06
130,3.2,7.11E-06
130,3.5,7.11E-06
130,3,7.11E-06
130,3.1,7.11E-06
150,2.5,7.11E-06
130,3,7.11E-06
130,3,7.11E-06
140,2.9,7.11E-06
150,3.4,7.11E-06
150,3.6,7.11E-06
160,3.5,7.11E-06
150,3.5,7.11E-06
150,3.9,7.11E-06
150,3.9,7.11E-06
150,4.3,7.11E-06
140,4.8,7.11E-06
140,4.8,7.11E-06
160,4.7,7.11E-06
160,5.3,7.11E-06
160,4.7,7.11E-06
160,4.9,7.11E-06
150,4.1,7.11E-06
150,3.7,7.11E-06
160,3.7,7.11E-06
140,3.6,7.11E-06
150,2.6,7.11E-06
150,2.2,7.11E-06
140,2.1,7.11E-06
140,2.5,7.11E-06
120,2.1,7.11E-06
100,1.8,7.11E-06
110,1.6,7.11E-06
120,2.1,7.11E-06
120,3.1,7.11E-06
110,3.4,7.11E-06
120,3.4,7.11E-06
130,3.9,7.11E-06
120,4.1,7.11E-06
110,3.9,7.11E-06
110,3.8,7.11E-06
120,3.8,7.11E-06
110,4,7.11E-06
110,4.2,7.11E-06
110,4.2,7.11E-06
110,3.9,7.11E-06
110,3.9,7.11E-06
110,4,7.11E-06
110,4.8,7.11E-06
100,4.7,7.11E-06
110,5.2,7.11E-06
100,5.8,7.11E-06
110,6.1,7.11E-06
110,6.3,7.11E-06
110,6.7,7.11E-06
110,6.8,7.11E-06
100,7.3,7.11E-06
110,7.5,7.11E-06
110,7.7,7.11E-06
110,7,7.11E-06
110,7.3,7.11E-06
110,7.7,7.11E-06
110,7.7,7.11E-06
110,8.2,7.11E-06
110,8.1,7.11E-06
120,8.4,7.11E-06
120,8.5,7.11E-06
120,7.3,7.11E-06
120,7.1,7.11E-06
120,7.1,7.11E-06
120,7.3,7.11E-06
120,6.8,7.11E-06
130,7.2,7.11E-06
130,6.9,7.11E-06
130,6.8,7.11E-06
140,6.4,7.11E-06
130,6.5,7.11E-06
130,6.6,7.11E-06
140,6.4,7.11E-06
140,6.2,7.11E-06
150,6,7.11E-06
140,6.1,7.11E-06
150,5.7,7.11E-06
140,5.8,7.11E-06
150,5.5,7.11E-06
150,4.9,7.11E-06
140,5,7.11E-06
150,4.7,7.11E-06
140,4.8,7.11E-06
140,4.5,7.11E-06
140,4.2,7.11E-06
140,3.9,7.11E-06
140,3.7,7.11E-06
140,3.8,7.11E-06
140,3.6,7.11E-06
140,3.9,7.11E-06
130,4.5,7.11E-06
130,3.9,7.11E-06
130,3.9,7.11E-06
120,4.3,7.11E-06
130,6.2,7.11E-06
130,5.8,7.11E-06
90,2.9,7.11E-06
90,2.8,7.11E-06
110,2.5,7.11E-06
110,2.2,7.11E-06
120,1.9,7.11E-06
120,2.3,7.11E-06
120,2.9,7.11E-06
120,2.9,7.11E-06
130,2.5,7.11E-06
110,2.2,7.11E-06
100,2.1,7.11E-06
90,2.1,7.11E-06
80,2,7.11E-06
80,2.2,7.11E-06
80,2.2,7.11E-06
90,2,7.11E-06
110,3.3,7.11E-06
100,4.1,7.11E-06
100,4.2,7.11E-06
100,4.4,7.11E-06
100,4.4,7.11E-06
100,4.7,7.11E-06
160,3.7,7.11E-06
140,1.1,7.11E-06
120,2.9,7.11E-06
120,3.4,7.11E-06
120,4.5,7.11E-06
120,4.7,7.11E-06
120,4.6,7.11E-06
120,4.5,7.11E-06
120,4.4,7.11E-06
120,4,7.11E-06
130,3.4,7.11E-06
120,3.3,7.11E-06
120,3.1,7.11E-06
120,3.3,7.11E-06
110,3.5,7.11E-06
120,3.3,7.11E-06
120,3.9,7.11E-06
120,3.9,7.11E-06
130,3.7,7.11E-06
120,3.7,7.11E-06
120,3.9,7.11E-06
110,3.7,7.11E-06
110,3.8,7.11E-06
110,4,7.11E-06
100,4.5,7.11E-06
100,4.4,7.11E-06
120,4.2,7.11E-06
120,3.6,7.11E-06
120,3.9,7.11E-06
120,3.8,7.11E-06
120,3.6,7.11E-06
120,3.4,7.11E-06
110,3.2,7.11E-06
110,3.2,7.11E-06
100,3.7,7.11E-06
100,4.2,7.11E-06
110,4.6,7.11E-06
110,3.9,7.11E-06
120,3.7,7.11E-06
120,4.3,7.11E-06
120,4.1,7.11E-06
110,5.3,7.11E-06
140,5.5,7.11E-06
150,2.6,7.11E-06
150,2.8,7.11E-06
160,3.8,7.11E-06
150,3.1,7.11E-06
140,2.5,7.11E-06
130,2.3,7.11E-06
120,1.9,7.11E-06
110,4.1,7.11E-06
110,4.8,7.11E-06
120,4.9,7.11E-06
120,5,7.11E-06
110,5.1,7.11E-06
110,4.9,7.11E-06
110,5,7.11E-06
110,5.5,7.11E-06
110,5.2,7.11E-06
110,5.1,7.11E-06
120,5.2,7.11E-06
120,5.5,7.11E-06
120,6.3,7.11E-06
120,6.3,7.11E-06
120,6.2,7.11E-06
120,6.3,7.11E-06
120,6.4,7.11E-06
120,6.1,7.11E-06
120,6.1,7.11E-06
120,6.2,7.11E-06
120,5.9,7.11E-06
130,5.7,7.11E-06
130,5.8,7.11E-06
130,5.5,7.11E-06
130,5.5,7.11E-06
130,5.7,7.11E-06
120,5.9,7.11E-06
130,5.8,7.11E-06
130,5.8,7.11E-06
130,5.7,7.11E-06
130,5.9,7.11E-06
130,6.4,7.11E-06
130,6.3,7.11E-06
130,5.9,7.11E-06
140,5.4,7.11E-06
140,5.2,7.11E-06
140,5,7.11E-06
150,4.8,7.11E-06
150,4.9,7.11E-06
150,5,7.11E-06
150,4.7,7.11E-06
150,4.9,7.11E-06
140,4.4,7.11E-06
140,4.4,7.11E-06
140,4.4,7.11E-06
140,4,7.11E-06
130,3.9,7.11E-06
130,4,7.11E-06
130,4.2,7.11E-06
130,4.2,7.11E-06
130,4.5,7.11E-06
130,4.8,7.11E-06
130,4.7,7.11E-06
130,3.8,7.11E-06
130,3.7,7.11E-06
130,2.8,7.11E-06
140,2.5,7.11E-06
140,2.2,7.11E-06
130,2.1,7.11E-06
120,1.9,7.11E-06
120,2,7.11E-06
120,1.9,7.11E-06
120,1.4,7.11E-06
140,1.4,7.11E-06
120,1.2,7.11E-06
120,1.5,7.11E-06
110,1.6,7.11E-06
100,1.6,7.11E-06
90,1.4,7.11E-06
80,1.5,7.11E-06
70,1.6,7.11E-06
60,1.4,7.11E-06
50,1.6,7.11E-06
50,1.4,7.11E-06
40,2,7.11E-06
40,2.4,7.11E-06
40,2.7,7.11E-06
40,2.6,7.11E-06
40,2.5,7.11E-06
30,2.6,7.11E-06
40,2.7,7.11E-06
40,2.9,7.11E-06
40,3.3,7.11E-06
30,3.2,7.11E-06
30,3.3,7.11E-06
30,3.6,7.11E-06
60,4,7.11E-06
50,4.1,7.11E-06
60,4.2,7.11E-06
60,4.6,7.11E-06
60,4.3,7.11E-06
60,4.3,7.11E-06
60,4.7,7.11E-06
60,4.6,7.11E-06
60,4.8,7.11E-06
70,5,7.11E-06
70,5.4,7.11E-06
70,5.3,7.11E-06
70,5.9,7.11E-06
70,5.8,7.11E-06
80,5.5,7.11E-06
80,5,7.11E-06
80,5.2,7.11E-06
80,4.7,7.11E-06
80,5.3,7.11E-06
80,5.5,7.11E-06
80,5.6,7.11E-06
80,6.3,7.11E-06
80,6.1,7.11E-06
70,6.1,7.11E-06
80,5.8,7.11E-06
80,5.5,7.11E-06
80,5.4,7.11E-06
80,5.5,7.11E-06
90,4.9,7.11E-06
80,5,7.11E-06
80,5.3,7.11E-06
80,5.7,7.11E-06
90,6.7,7.11E-06
90,7.1,7.11E-06
90,6.7,7.11E-06
100,6.8,7.11E-06
100,6.8,7.11E-06
100,6.6,7.11E-06
100,6.6,7.11E-06
100,6.3,7.11E-06
100,6.3,7.11E-06
100,6.3,7.11E-06
100,5.8,7.11E-06
100,6,7.11E-06
100,6.2,7.11E-06
100,6.2,7.11E-06
100,6.5,7.11E-06
100,5.6,7.11E-06
110,5.9,7.11E-06
110,5.8,7.11E-06
110,5.5,7.11E-06
110,5.9,7.11E-06
100,5.7,7.11E-06
100,6.5,7.11E-06
100,6.4,7.11E-06
100,6.4,7.11E-06
100,7,7.11E-06
100,6.9,7.11E-06
110,8,7.11E-06
120,8.1,7.11E-06
120,7.3,7.11E-06
120,6.8,7.11E-06
120,6.9,7.11E-06
120,6.7,7.11E-06
120,6.3,7.11E-06
110,6.1,7.11E-06
110,6,7.11E-06
110,6.6,7.11E-06
100,6.6,7.11E-06
100,6.9,7.11E-06
100,6.9,7.11E-06
100,7.3,7.11E-06
100,6.9,7.11E-06
100,7.2,7.11E-06
90,7.3,7.11E-06
100,7.2,7.11E-06
90,6.7,7.11E-06
90,6.3,7.11E-06
90,7,7.11E-06
90,6.8,7.11E-06
80,6.3,7.11E-06
90,6.6,7.11E-06
90,6.4,7.11E-06
90,6.5,7.11E-06
90,6.5,7.11E-06
100,6.2,7.11E-06
90,6.3,7.11E-06
90,6.8,7.11E-06
90,6,7.11E-06
90,6.5,7.11E-06
90,6.1,7.11E-06
90,6.4,7.11E-06
90,6.4,7.11E-06
90,5.6,7.11E-06
90,5.6,7.11E-06
90,5.7,7.11E-06
90,5,7.11E-06
80,4.5,7.11E-06
80,7.8,7.11E-06
80,6.2,7.11E-06
100,5.7,7.11E-06
100,4.7,7.11E-06
100,5.2,7.11E-06
100,5,7.11E-06
100,4.9,7.11E-06
130,6.5,7.11E-06
90,6.1,7.11E-06
60,3.1,7.11E-06
90,3.7,7.11E-06
110,5.5,7.11E-06
110,6.2,7.11E-06
110,5.5,7.11E-06
100,6.3,7.11E-06
90,6,7.11E-06
90,5.3,7.11E-06
90,4.9,7.11E-06
80,4.3,7.11E-06
70,4.1,7.11E-06
70,3.9,7.11E-06
70,4.3,7.11E-06
80,4.6,7.11E-06
70,4.3,7.11E-06
60,3.6,7.11E-06
60,4.4,7.11E-06
40,5.1,7.11E-06
40,5.8,7.11E-06
60,4.3,7.11E-06
70,3.5,7.11E-06
50,4.5,7.11E-06
50,4.9,7.11E-06
110,3.3,7.11E-06
100,3.6,7.11E-06
80,4,7.11E-06
90,5.7,7.11E-06
70,6.3,7.11E-06
60,6.7,7.11E-06
50,8.1,7.11E-06
50,7.8,7.11E-06
50,7.5,7.11E-06
40,7.3,7.11E-06
60,7.7,7.11E-06
60,7.9,7.11E-06
50,8.8,7.11E-06
40,7.9,7.11E-06
40,7.3,7.11E-06
60,7,7.11E-06
60,6.9,7.11E-06
60,8,7.11E-06
70,8.2,7.11E-06
60,8.2,7.11E-06
70,8.1,7.11E-06
70,8.6,7.11E-06
80,8.4,7.11E-06
80,8,7.11E-06
80,8.9,7.11E-06
70,10.1,7.11E-06
70,8.7,7.11E-06
70,8.3,7.11E-06
80,8.3,7.11E-06
80,8.5,7.11E-06
90,9.1,7.11E-06
90,8.9,7.11E-06
90,6.6,7.11E-06
80,7.9,7.11E-06
90,8.1,7.11E-06
90,8.5,7.11E-06
90,8.6,7.11E-06
90,8.3,7.11E-06
90,8,7.11E-06
90,7.8,7.11E-06
90,7.8,7.11E-06
90,8,7.11E-06
90,7.9,7.11E-06
90,8,7.11E-06
90,8.5,7.11E-06
90,7.8,7.11E-06
90,7.4,7.11E-06
100,7.5,7.11E-06
110,6.5,7.11E-06
90,7.2,7.11E-06
80,9.1,7.11E-06
90,9.2,7.11E-06
90,9.1,7.11E-06
90,9.7,7.11E-06
100,9.1,7.11E-06
100,8.5,7.11E-06
100,8.3,7.11E-06
100,9.4,7.11E-06
90,9.6,7.11E-06
100,10.4,7.11E-06
100,10.2,7.11E-06
100,9.8,7.11E-06
100,9.2,7.11E-06
100,9.6,7.11E-06
100,9.7,7.11E-06
100,9.1,7.11E-06
100,8.4,7.11E-06
100,7.6,7.11E-06
100,7.8,7.11E-06
100,8,7.11E-06
100,8.2,7.11E-06
100,8,7.11E-06
100,7.7,7.11E-06
100,7.5,7.11E-06
110,7.7,7.11E-06
110,8,7.11E-06
100,7.8,7.11E-06
100,7.3,7.11E-06
110,7.8,7.11E-06
110,8.3,7.11E-06
110,7.7,7.11E-06
110,8.3,7.11E-06
110,8.3,7.11E-06
110,8.5,7.11E-06
110,8.4,7.11E-06
100,7,7.11E-06
100,7.3,7.11E-06
100,8.5,7.11E-06
100,8.4,7.11E-06
110,8.1,7.11E-06
120,7,7.11E-06
120,7.2,7.11E-06
120,8,7.11E-06
130,6.3,7.11E-06
120,7.2,7.11E-06
120,7.9,7.11E-06
130,7.9,7.11E-06
130,7.7,7.11E-06
130,7.8,7.11E-06
130,7.8,7.11E-06
130,7.8,7.11E-06
130,7.6,7.11E-06
130,7.4,7.11E-06
130,7.7,7.11E-06
130,8,7.11E-06
140,7.7,7.11E-06
130,7.3,7.11E-06
130,7.3,7.11E-06
130,6.7,7.11E-06
130,7.1,7.11E-06
110,7.7,7.11E-06
110,8.8,7.11E-06
110,7.6,7.11E-06
110,8.1,7.11E-06
110,7.7,7.11E-06
140,8.6,7.11E-06
130,7,7.11E-06
150,8.9,7.11E-06
150,7.8,7.11E-06
120,6.1,7.11E-06
140,5.2,7.11E-06
140,4.5,7.11E-06
110,3.3,7.11E-06
80,3.6,7.11E-06
80,4.8,7.11E-06
60,3.7,7.11E-06
50,3.7,7.11E-06
120,7,7.11E-06
110,10.2,7.11E-06
100,10.5,7.11E-06
100,10.4,7.11E-06
100,9.8,7.11E-06
110,8.8,7.11E-06
120,8.9,7.11E-06
110,8.5,7.11E-06
110,7.8,7.11E-06
100,7.8,7.11E-06
100,7.1,7.11E-06
100,6.5,7.11E-06
110,5.8,7.11E-06
110,6.7,7.11E-06
110,6.2,7.11E-06
100,6.9,7.11E-06
110,6.7,7.11E-06
100,5.6,7.11E-06
90,5.3,7.11E-06
100,5.3,7.11E-06
90,5.2,7.11E-06
80,5.2,7.11E-06
130,5.5,7.11E-06
110,4.5,7.11E-06
100,4.5,7.11E-06
130,4,7.11E-06
150,5.1,7.11E-06
90,5.8,7.11E-06
200,4.7,7.11E-06
280,4,7.11E-06
50,4,7.11E-06
